,age,job,balance,housing,loan,contact,month,campaign,pdays,poutcome,deposit
4070,60,retired,545,yes,no,unknown,may,1,-1,unknown,yes
364,48,blue-collar,559,yes,no,unknown,may,2,-1,unknown,no
672,30,self-employed,2666,no,no,cellular,may,3,89,success,yes
245,40,services,0,yes,yes,cellular,feb,2,-1,unknown,no
5194,58,retired,1230,no,no,cellular,may,1,87,failure,yes
1151,39,services,0,yes,no,unknown,may,2,-1,unknown,no
7255,56,management,-45,yes,no,unknown,may,6,-1,unknown,no
1602,37,admin.,597,no,no,cellular,jun,1,-1,unknown,yes
911,49,blue-collar,-98,yes,no,cellular,nov,2,-1,unknown,no
5338,43,blue-collar,3550,no,no,cellular,nov,1,-1,unknown,yes
5279,53,management,7067,no,no,unknown,jun,3,-1,unknown,no
5963,30,management,12857,yes,no,cellular,nov,1,-1,unknown,yes
2081,49,management,3842,no,no,cellular,apr,1,186,failure,no
1540,58,housemaid,237,no,no,telephone,jul,3,-1,unknown,no
3525,18,student,608,no,no,cellular,aug,1,-1,unknown,yes
6210,37,management,600,yes,no,cellular,nov,2,196,failure,no
6645,34,admin.,1636,yes,yes,cellular,sep,1,521,failure,no
4580,57,retired,0,yes,yes,unknown,may,1,-1,unknown,yes
1786,53,entrepreneur,62,yes,no,unknown,may,5,-1,unknown,yes
5253,71,retired,3561,no,no,telephone,mar,7,-1,unknown,yes
6962,44,services,191,yes,yes,cellular,may,1,-1,unknown,no
5287,39,technician,437,no,no,telephone,may,2,-1,unknown,no
7589,31,blue-collar,3311,yes,no,unknown,may,1,-1,unknown,yes
1219,38,admin.,1767,yes,no,cellular,nov,7,-1,unknown,yes
7810,36,unknown,179,no,no,cellular,aug,8,-1,unknown,no
533,34,blue-collar,808,yes,yes,cellular,jul,3,-1,unknown,no
2638,50,blue-collar,15,yes,no,cellular,may,2,350,failure,no
2704,35,technician,294,yes,no,cellular,jun,6,98,success,no
262,52,services,337,yes,no,unknown,may,3,-1,unknown,no
1675,57,admin.,403,yes,no,cellular,may,1,340,other,yes
7755,38,technician,205,no,no,cellular,may,1,-1,unknown,yes
1362,38,blue-collar,0,no,no,unknown,jun,5,-1,unknown,no
5896,29,entrepreneur,714,yes,yes,cellular,may,2,-1,unknown,yes
3420,48,services,1573,no,no,cellular,aug,1,-1,unknown,no
4322,59,technician,1,no,no,cellular,apr,2,378,failure,yes
1473,35,technician,670,no,no,cellular,apr,4,182,success,yes
3708,39,services,322,yes,no,cellular,may,1,350,failure,no
989,45,technician,2033,no,no,cellular,jun,5,285,success,yes
3776,30,technician,120,yes,no,cellular,may,1,-1,unknown,no
1305,59,retired,163,no,no,cellular,jul,1,-1,unknown,no
4935,44,blue-collar,0,yes,no,cellular,jul,1,-1,unknown,no
4779,36,technician,3254,yes,no,unknown,oct,1,-1,unknown,yes
2185,56,admin.,1854,yes,no,telephone,may,1,342,failure,no
1815,30,technician,4787,yes,no,cellular,nov,1,167,failure,no
779,38,technician,1711,no,no,cellular,apr,3,202,success,yes
5557,29,unemployed,1374,no,no,cellular,may,2,178,success,yes
4904,44,admin.,1248,yes,yes,cellular,may,3,-1,unknown,no
7181,23,blue-collar,-213,no,no,unknown,may,2,-1,unknown,no
1647,58,management,372,no,yes,unknown,oct,1,-1,unknown,yes
3311,40,blue-collar,-66,yes,no,unknown,may,1,-1,unknown,no
2115,25,unemployed,343,no,no,cellular,jun,1,-1,unknown,yes
1390,55,retired,2,no,no,unknown,jun,4,-1,unknown,no
4491,35,technician,726,yes,no,cellular,may,1,-1,unknown,no
1579,33,technician,1636,yes,no,cellular,may,1,66,success,yes
7349,35,management,365,no,no,cellular,nov,2,-1,unknown,no
1409,46,housemaid,3512,no,no,cellular,oct,1,197,failure,yes
5708,54,technician,395,no,no,cellular,apr,1,183,success,yes
3757,42,management,5310,yes,no,cellular,may,2,186,success,yes
336,41,self-employed,231,no,no,cellular,aug,2,-1,unknown,yes
2553,50,self-employed,5312,no,no,cellular,jul,3,-1,unknown,no
2179,34,management,13014,no,no,cellular,aug,1,-1,unknown,yes
5,41,admin.,-76,yes,no,cellular,apr,1,-1,unknown,no
4768,34,management,161,yes,no,cellular,jul,1,-1,unknown,no
2667,54,management,1114,yes,no,cellular,nov,2,175,other,no
986,35,blue-collar,120,yes,no,unknown,may,2,-1,unknown,no
2071,31,management,2016,no,no,cellular,apr,1,-1,unknown,yes
4686,39,management,1968,no,no,cellular,nov,1,-1,unknown,yes
252,46,technician,1590,yes,no,cellular,jul,2,-1,unknown,no
1190,29,technician,674,no,no,cellular,apr,1,13,success,yes
7351,50,technician,2218,yes,no,cellular,aug,1,-1,unknown,yes
3114,30,services,117,no,no,cellular,jan,1,-1,unknown,no
596,47,blue-collar,209,no,no,cellular,aug,6,-1,unknown,no
1253,40,services,1038,no,no,unknown,jun,1,-1,unknown,no
7372,39,technician,211,no,no,telephone,feb,2,-1,unknown,no
6459,42,services,410,no,no,cellular,nov,2,-1,unknown,no
3732,53,technician,629,yes,no,cellular,may,1,-1,unknown,no
2515,79,retired,3025,no,no,cellular,dec,3,126,other,yes
3017,60,retired,5632,yes,no,cellular,jul,7,-1,unknown,no
2924,20,blue-collar,76,yes,no,cellular,may,2,-1,unknown,yes
1896,30,admin.,1310,no,no,telephone,oct,1,-1,unknown,no
1183,26,management,1004,yes,no,unknown,may,2,-1,unknown,yes
5520,54,technician,3323,yes,yes,cellular,apr,3,-1,unknown,no
3568,30,technician,106,yes,no,cellular,may,3,-1,unknown,no
5946,34,housemaid,1265,yes,no,unknown,jun,3,-1,unknown,no
622,24,student,382,no,no,cellular,nov,2,92,failure,yes
3377,34,technician,0,yes,no,cellular,apr,2,-1,unknown,no
7780,39,unemployed,1654,no,no,unknown,jun,6,-1,unknown,no
5486,39,technician,1104,no,no,cellular,aug,2,-1,unknown,yes
7678,63,self-employed,661,no,no,cellular,mar,2,-1,unknown,no
6780,38,blue-collar,7944,no,no,unknown,jun,3,-1,unknown,no
6872,31,technician,1173,yes,no,cellular,jul,3,-1,unknown,yes
6099,36,admin.,586,yes,no,cellular,jan,1,-1,unknown,no
5568,54,management,203,no,no,cellular,nov,1,-1,unknown,no
6264,35,blue-collar,102,yes,no,unknown,may,1,-1,unknown,yes
4301,37,management,5355,no,no,telephone,feb,4,-1,unknown,yes
5864,36,self-employed,3560,no,no,unknown,jun,2,-1,unknown,no
554,29,services,196,no,no,cellular,jan,2,-1,unknown,yes
2376,40,blue-collar,1023,yes,no,cellular,may,5,336,other,no
5893,49,technician,9131,yes,no,cellular,aug,1,461,failure,yes
3733,48,blue-collar,8990,no,no,telephone,feb,2,-1,unknown,yes
6720,26,unemployed,2170,no,no,cellular,feb,1,-1,unknown,no
2241,26,student,689,no,no,cellular,may,2,-1,unknown,yes
853,80,retired,173,no,no,cellular,aug,3,-1,unknown,no
3888,60,housemaid,517,no,no,unknown,jun,3,-1,unknown,no
6865,35,management,5958,yes,no,cellular,mar,1,-1,unknown,yes
5890,26,blue-collar,-11,yes,yes,cellular,jul,3,-1,unknown,yes
6717,35,services,4564,no,no,cellular,aug,6,-1,unknown,no
7642,40,blue-collar,5060,no,no,unknown,nov,1,-1,unknown,yes
2539,50,admin.,3608,yes,no,cellular,may,8,182,success,yes
172,27,technician,261,yes,no,cellular,jan,2,247,failure,no
2002,34,management,621,no,no,cellular,aug,3,-1,unknown,no
7154,59,retired,0,no,no,cellular,aug,4,-1,unknown,no
6309,45,blue-collar,116,no,no,unknown,apr,1,-1,unknown,yes
2006,47,admin.,3676,no,no,cellular,oct,1,95,success,yes
3984,56,retired,152,yes,yes,cellular,jul,7,-1,unknown,no
4875,36,technician,962,yes,no,cellular,may,1,-1,unknown,yes
6573,26,student,10086,no,no,cellular,apr,2,-1,unknown,yes
4278,45,blue-collar,756,yes,no,unknown,may,2,-1,unknown,no
7378,34,management,273,yes,no,cellular,may,1,175,failure,yes
2609,27,student,132,no,no,cellular,jul,1,-1,unknown,yes
3551,38,technician,1019,yes,no,cellular,may,1,-1,unknown,no
4561,35,management,0,yes,no,unknown,jun,1,-1,unknown,no
4757,46,blue-collar,9328,yes,no,cellular,may,3,-1,unknown,yes
4573,35,housemaid,113,yes,no,cellular,jul,2,-1,unknown,yes
12,31,management,1170,no,no,cellular,aug,4,-1,unknown,no
1909,34,entrepreneur,146,yes,no,cellular,jul,2,-1,unknown,yes
3729,46,self-employed,2032,no,no,cellular,jul,2,-1,unknown,no
5775,32,entrepreneur,-934,yes,no,cellular,nov,1,-1,unknown,no
3376,74,retired,3771,no,no,telephone,apr,1,-1,unknown,no
7055,51,unemployed,-56,yes,no,cellular,nov,3,-1,unknown,no
3985,38,technician,381,yes,no,unknown,may,2,-1,unknown,no
75,50,services,1716,yes,no,cellular,apr,1,-1,unknown,no
7440,29,technician,1165,no,no,cellular,dec,2,184,success,yes
385,70,retired,275,no,no,cellular,apr,1,-1,unknown,yes
7347,29,services,19,yes,no,cellular,jul,6,-1,unknown,no
1879,58,retired,0,no,no,unknown,jun,5,-1,unknown,no
6155,34,blue-collar,1207,yes,no,unknown,may,1,-1,unknown,yes
6984,35,self-employed,2427,no,no,cellular,aug,3,31,success,yes
3069,46,management,507,yes,no,cellular,apr,1,-1,unknown,yes
2195,52,services,482,yes,yes,cellular,jul,7,-1,unknown,no
2008,41,technician,1631,yes,no,cellular,aug,2,-1,unknown,no
7794,41,management,465,yes,no,cellular,jul,1,-1,unknown,yes
5365,58,self-employed,327,no,yes,cellular,jul,2,-1,unknown,no
5552,34,management,676,no,no,telephone,nov,1,-1,unknown,yes
6950,49,admin.,10250,yes,no,telephone,oct,1,-1,unknown,yes
1138,31,technician,636,yes,no,cellular,may,4,-1,unknown,yes
2391,24,management,867,yes,no,unknown,jun,10,-1,unknown,yes
1623,28,technician,386,no,no,cellular,may,1,-1,unknown,yes
5808,37,unknown,0,no,no,cellular,jun,2,97,success,yes
2955,31,technician,304,no,no,cellular,feb,2,-1,unknown,no
1418,31,management,0,yes,yes,cellular,may,3,352,failure,no
5049,37,services,54,yes,no,cellular,jul,1,-1,unknown,no
2772,47,admin.,2601,no,no,cellular,sep,1,-1,unknown,yes
581,47,services,4822,yes,no,unknown,may,5,-1,unknown,no
3149,41,management,141,yes,yes,unknown,may,3,-1,unknown,no
5886,27,admin.,4590,yes,no,cellular,nov,4,89,failure,yes
1629,48,blue-collar,1230,yes,no,cellular,nov,1,196,success,yes
1906,30,admin.,370,yes,no,unknown,may,1,-1,unknown,no
5462,29,technician,1856,yes,yes,cellular,may,1,-1,unknown,no
7211,42,services,2567,yes,no,unknown,may,2,-1,unknown,no
997,41,blue-collar,2717,yes,yes,cellular,jul,2,-1,unknown,no
4465,34,management,417,yes,no,cellular,aug,1,174,failure,yes
1360,26,management,2786,no,no,cellular,jun,2,72,success,yes
1803,30,admin.,311,no,no,cellular,mar,2,-1,unknown,yes
3787,28,technician,3623,no,no,cellular,mar,1,-1,unknown,yes
7784,24,services,4500,yes,no,cellular,may,2,-1,unknown,yes
4956,33,technician,370,yes,no,cellular,aug,4,-1,unknown,no
4965,51,retired,1495,no,no,telephone,jul,4,-1,unknown,yes
5381,43,management,-410,no,yes,cellular,jul,1,-1,unknown,no
3371,95,retired,2282,no,no,telephone,apr,17,-1,unknown,yes
4895,35,unemployed,978,no,no,cellular,dec,3,209,success,yes
4304,35,self-employed,71,no,no,cellular,jun,1,-1,unknown,yes
6381,37,management,792,yes,no,unknown,may,4,-1,unknown,yes
5974,42,admin.,-1386,yes,yes,cellular,jul,4,-1,unknown,no
2866,31,blue-collar,1406,yes,yes,cellular,apr,2,-1,unknown,yes
7785,56,blue-collar,827,yes,no,telephone,may,4,-1,unknown,yes
4596,26,technician,2,yes,yes,unknown,may,1,-1,unknown,no
426,68,retired,2469,yes,no,telephone,jul,2,-1,unknown,yes
759,37,entrepreneur,310,no,no,cellular,sep,1,-1,unknown,no
4395,32,services,315,no,no,cellular,aug,1,-1,unknown,no
4739,28,technician,11862,no,no,cellular,oct,2,238,other,yes
5492,48,management,-244,yes,no,unknown,may,1,-1,unknown,no
1514,57,management,10583,no,no,cellular,mar,1,178,success,yes
291,25,blue-collar,97,yes,no,unknown,may,1,-1,unknown,yes
3464,29,management,2417,yes,no,cellular,may,2,-1,unknown,no
4028,37,unemployed,1236,no,no,cellular,jul,2,-1,unknown,no
1141,35,admin.,76,no,yes,unknown,jun,1,-1,unknown,no
6588,39,technician,506,yes,no,cellular,jul,2,-1,unknown,yes
5873,27,admin.,592,yes,yes,cellular,feb,3,-1,unknown,no
2952,37,technician,228,yes,no,cellular,aug,2,-1,unknown,no
7486,41,self-employed,0,no,no,cellular,nov,1,-1,unknown,no
2794,44,blue-collar,2885,yes,no,unknown,may,3,-1,unknown,no
257,59,admin.,1525,no,no,telephone,jul,2,-1,unknown,no
2031,58,management,2986,no,no,cellular,sep,1,91,other,yes
7584,31,services,459,yes,no,cellular,may,1,293,success,yes
1894,35,unemployed,2080,yes,no,telephone,apr,3,-1,unknown,no
478,56,self-employed,0,no,no,cellular,nov,1,-1,unknown,no
2357,67,retired,1341,no,no,cellular,feb,1,-1,unknown,yes
6390,37,management,1730,no,no,cellular,mar,1,-1,unknown,yes
7465,30,technician,394,no,no,cellular,aug,13,-1,unknown,no
7392,41,management,5310,yes,no,cellular,nov,1,-1,unknown,yes
440,57,blue-collar,3109,no,no,cellular,jun,2,-1,unknown,yes
5327,44,management,105,yes,no,unknown,may,2,-1,unknown,no
7775,51,management,4305,yes,no,cellular,may,1,-1,unknown,no
4235,31,entrepreneur,159,yes,no,cellular,nov,1,182,failure,no
5508,54,management,122,yes,no,cellular,jul,3,-1,unknown,no
4766,36,technician,3296,yes,no,cellular,nov,1,-1,unknown,no
4190,24,admin.,172,no,no,cellular,feb,1,-1,unknown,no
5773,42,blue-collar,165,yes,no,unknown,may,2,-1,unknown,no
4710,46,services,375,no,no,telephone,jul,6,-1,unknown,no
5315,31,admin.,431,yes,yes,unknown,may,1,-1,unknown,yes
4303,49,management,234,no,no,cellular,aug,6,-1,unknown,no
7636,40,management,294,yes,no,cellular,jul,5,-1,unknown,no
5973,56,management,1390,yes,no,cellular,nov,1,-1,unknown,yes
5849,52,blue-collar,306,no,no,cellular,jan,1,-1,unknown,yes
2048,26,student,19,no,no,telephone,apr,1,-1,unknown,no
7406,31,management,12569,no,no,cellular,sep,1,295,failure,yes
2459,36,services,335,yes,no,unknown,may,2,-1,unknown,no
6556,34,admin.,35,yes,no,cellular,oct,1,69,failure,no
4795,49,blue-collar,30,yes,no,unknown,may,4,-1,unknown,no
3172,30,technician,133,yes,no,cellular,jan,2,-1,unknown,no
1932,31,services,428,yes,no,unknown,may,1,-1,unknown,no
5771,40,blue-collar,1758,yes,no,unknown,may,3,-1,unknown,yes
2720,28,admin.,136,no,no,cellular,jun,1,-1,unknown,yes
4313,30,technician,925,no,no,cellular,nov,1,-1,unknown,no
5222,36,blue-collar,537,no,yes,cellular,jul,6,-1,unknown,no
2728,77,retired,2123,no,no,telephone,feb,4,-1,unknown,no
2064,35,admin.,725,yes,no,cellular,nov,7,133,failure,no
1538,41,blue-collar,4910,yes,no,cellular,apr,1,-1,unknown,no
5541,31,management,477,yes,no,cellular,nov,5,-1,unknown,no
350,43,unemployed,983,yes,no,cellular,feb,1,-1,unknown,yes
6887,55,technician,1938,no,yes,cellular,aug,1,386,success,yes
6347,47,blue-collar,1125,yes,no,cellular,jan,1,-1,unknown,yes
6850,52,technician,22755,yes,no,unknown,may,2,-1,unknown,no
376,19,student,779,no,no,cellular,apr,4,-1,unknown,yes
7107,37,management,8828,no,no,unknown,jun,3,-1,unknown,yes
3768,54,admin.,865,yes,no,cellular,nov,1,-1,unknown,no
1595,41,technician,0,no,no,unknown,jun,1,-1,unknown,no
6805,66,retired,2883,no,no,cellular,apr,1,-1,unknown,yes
2547,44,technician,-375,yes,yes,telephone,may,4,-1,unknown,no
7748,60,admin.,473,no,no,cellular,feb,2,8,other,no
5450,29,blue-collar,3310,no,no,cellular,sep,1,91,failure,no
1670,32,services,109,yes,no,unknown,jun,13,-1,unknown,no
1372,35,technician,1609,yes,no,unknown,may,3,-1,unknown,no
6094,36,blue-collar,1165,yes,no,unknown,may,4,-1,unknown,yes
1347,32,services,772,yes,no,unknown,may,3,-1,unknown,yes
4136,61,management,3371,no,no,cellular,sep,2,-1,unknown,yes
7071,28,services,341,yes,no,cellular,may,3,347,other,yes
6787,35,technician,27,yes,no,cellular,may,1,305,other,yes
5202,54,retired,52,no,no,unknown,jun,3,-1,unknown,no
141,52,technician,425,yes,no,cellular,jan,2,254,failure,no
41,38,housemaid,110,no,no,cellular,may,1,-1,unknown,no
2308,30,management,2994,yes,no,cellular,mar,1,137,other,no
7610,49,entrepreneur,-701,yes,no,cellular,jul,2,-1,unknown,yes
7501,55,housemaid,77,no,no,cellular,jul,6,-1,unknown,yes
637,27,technician,1842,yes,yes,cellular,may,2,300,failure,no
42,34,blue-collar,0,yes,no,cellular,may,1,-1,unknown,no
4263,28,management,1720,no,no,cellular,sep,1,91,success,yes
943,54,technician,337,yes,no,unknown,may,2,-1,unknown,no
4163,53,technician,476,yes,no,cellular,jan,1,-1,unknown,no
2910,59,unemployed,1047,no,no,cellular,feb,3,-1,unknown,yes
4705,40,blue-collar,-839,yes,yes,cellular,jul,2,-1,unknown,yes
5005,40,technician,275,no,no,cellular,aug,4,-1,unknown,no
142,68,retired,4189,no,no,telephone,jul,2,-1,unknown,yes
491,32,services,1168,yes,no,cellular,nov,1,-1,unknown,yes
4349,42,management,-556,yes,yes,cellular,may,3,347,failure,yes
699,26,entrepreneur,144,no,yes,cellular,jul,1,-1,unknown,no
6112,23,student,1234,no,no,cellular,nov,1,-1,unknown,yes
3870,28,blue-collar,61,yes,no,cellular,feb,1,174,success,yes
2495,43,admin.,6,no,no,unknown,may,1,-1,unknown,no
5906,59,retired,1521,yes,yes,unknown,may,2,-1,unknown,yes
7415,39,management,1738,yes,no,cellular,may,1,358,other,yes
3887,45,blue-collar,-243,no,yes,cellular,jul,2,-1,unknown,no
5403,37,management,21,no,no,cellular,aug,12,-1,unknown,no
136,33,admin.,177,yes,no,cellular,may,1,-1,unknown,no
4598,25,blue-collar,1243,no,yes,cellular,jul,7,-1,unknown,yes
3603,28,blue-collar,-46,yes,no,cellular,sep,1,92,success,yes
3828,40,services,0,yes,no,cellular,nov,1,185,failure,no
1022,58,blue-collar,3027,yes,no,cellular,apr,1,-1,unknown,yes
7556,36,technician,368,yes,yes,unknown,may,2,-1,unknown,yes
1270,46,technician,68,yes,yes,unknown,jun,3,-1,unknown,no
5736,45,management,4831,no,no,cellular,jan,11,-1,unknown,yes
3086,39,management,1241,yes,no,cellular,jun,2,-1,unknown,no
2223,45,unknown,44,no,no,unknown,jun,1,-1,unknown,no
2950,31,technician,268,no,no,unknown,may,2,-1,unknown,no
1828,44,management,126,yes,no,unknown,may,1,-1,unknown,no
1148,46,self-employed,137,yes,yes,unknown,may,1,-1,unknown,no
7464,38,self-employed,5774,yes,no,cellular,may,4,359,other,yes
1583,58,management,5701,no,no,cellular,feb,1,-1,unknown,yes
6303,34,services,-451,yes,yes,cellular,jul,1,-1,unknown,no
875,32,management,3387,yes,no,cellular,may,5,-1,unknown,yes
573,55,retired,357,yes,no,cellular,aug,1,103,failure,no
2017,33,management,0,yes,no,cellular,jul,3,-1,unknown,no
6240,51,retired,730,yes,no,unknown,nov,2,-1,unknown,no
7590,30,management,2544,no,no,cellular,apr,2,-1,unknown,yes
5548,59,retired,3648,no,no,telephone,jun,3,-1,unknown,yes
7809,48,housemaid,5473,no,no,cellular,feb,2,184,success,yes
6286,32,blue-collar,130,yes,no,cellular,may,2,-1,unknown,no
5515,31,management,1224,yes,yes,cellular,jul,2,-1,unknown,yes
2152,29,management,983,yes,no,cellular,jul,2,-1,unknown,yes
3839,29,services,84,yes,no,cellular,apr,2,-1,unknown,yes
3959,30,management,0,no,no,cellular,aug,1,-1,unknown,no
6733,42,unemployed,1289,no,no,cellular,oct,3,92,success,yes
2611,31,technician,373,no,no,cellular,aug,5,-1,unknown,no
7457,35,self-employed,28,no,yes,unknown,jul,3,-1,unknown,no
2126,39,technician,393,no,no,cellular,jun,1,94,success,yes
442,46,technician,792,no,no,unknown,jun,2,-1,unknown,no
6138,40,blue-collar,475,yes,no,unknown,may,2,-1,unknown,no
6290,31,admin.,728,yes,yes,cellular,may,1,352,failure,no
371,49,management,350,no,no,cellular,aug,6,-1,unknown,no
7717,29,unemployed,150,yes,no,cellular,may,1,-1,unknown,no
3234,45,blue-collar,61,yes,no,unknown,may,4,-1,unknown,yes
1503,54,management,366,yes,no,unknown,may,1,-1,unknown,no
1082,58,entrepreneur,496,no,no,cellular,apr,1,-1,unknown,yes
3615,56,admin.,0,no,yes,cellular,jul,1,-1,unknown,no
5888,65,management,587,no,no,cellular,apr,2,-1,unknown,yes
7317,60,blue-collar,2090,yes,no,cellular,may,2,-1,unknown,yes
1789,47,blue-collar,116,yes,no,unknown,may,2,-1,unknown,no
2935,48,admin.,191,yes,no,cellular,feb,3,-1,unknown,no
1922,36,self-employed,1354,yes,no,cellular,may,1,356,success,yes
1279,43,management,1133,yes,no,cellular,may,1,-1,unknown,no
6688,24,admin.,166,no,no,cellular,sep,2,-1,unknown,yes
6891,52,unemployed,959,no,no,telephone,jul,2,-1,unknown,yes
7050,63,retired,1490,no,no,cellular,jun,1,-1,unknown,yes
7442,43,technician,1017,yes,no,unknown,may,2,-1,unknown,no
158,71,retired,0,no,no,cellular,feb,1,171,success,yes
6522,57,management,2681,no,no,cellular,mar,2,-1,unknown,yes
2460,31,admin.,81,yes,no,cellular,apr,2,165,other,no
6884,35,blue-collar,260,yes,no,telephone,may,6,-1,unknown,no
6237,55,unemployed,1436,yes,no,cellular,feb,2,-1,unknown,no
1262,34,management,3047,no,no,cellular,apr,1,160,other,yes
3745,55,blue-collar,3917,yes,no,cellular,may,1,-1,unknown,yes
61,46,technician,874,no,no,cellular,nov,3,-1,unknown,yes
4503,39,technician,15,yes,no,cellular,apr,1,-1,unknown,yes
6388,30,self-employed,1031,no,no,unknown,oct,1,-1,unknown,no
1807,38,blue-collar,292,yes,yes,unknown,jun,2,-1,unknown,no
769,42,technician,994,yes,no,cellular,may,5,-1,unknown,no
3137,33,technician,8097,no,yes,cellular,aug,2,-1,unknown,no
2587,32,management,0,no,no,unknown,may,1,-1,unknown,no
229,43,management,388,yes,no,unknown,may,2,-1,unknown,yes
345,35,technician,183,no,no,cellular,oct,1,52,failure,yes
5778,45,admin.,0,no,no,cellular,aug,2,-1,unknown,no
7350,73,retired,1843,no,no,cellular,sep,2,-1,unknown,yes
3349,34,management,682,no,no,cellular,aug,3,-1,unknown,no
1551,33,technician,72,yes,no,unknown,may,1,-1,unknown,no
2090,36,admin.,592,no,no,cellular,oct,2,99,failure,yes
4784,38,blue-collar,1583,yes,no,cellular,may,1,-1,unknown,no
6062,47,admin.,555,yes,yes,telephone,oct,1,-1,unknown,yes
6657,56,management,-6,no,no,telephone,jul,16,-1,unknown,no
6776,51,technician,564,no,yes,cellular,jul,2,-1,unknown,no
5718,57,retired,9367,no,no,cellular,feb,1,90,success,yes
503,39,blue-collar,522,yes,no,telephone,may,7,350,failure,no
3173,47,blue-collar,-245,yes,yes,unknown,jun,4,-1,unknown,no
6903,35,technician,0,yes,yes,cellular,nov,1,-1,unknown,no
7522,19,student,329,no,no,cellular,oct,2,-1,unknown,yes
4402,37,blue-collar,-196,yes,no,unknown,may,2,-1,unknown,no
6768,47,self-employed,192,no,no,telephone,jul,6,-1,unknown,no
6227,58,blue-collar,1457,yes,no,cellular,jul,4,-1,unknown,no
7538,62,retired,1742,no,no,cellular,jun,2,98,other,yes
6937,43,management,0,no,no,cellular,jun,2,296,failure,yes
1567,88,retired,433,no,no,telephone,sep,1,274,failure,no
5240,41,admin.,0,yes,no,cellular,nov,2,-1,unknown,no
3996,29,admin.,332,no,no,cellular,apr,1,-1,unknown,yes
5375,54,housemaid,9,no,yes,cellular,jul,3,-1,unknown,no
5148,71,housemaid,1311,no,no,cellular,nov,2,91,success,yes
2233,49,self-employed,-341,no,yes,cellular,nov,2,-1,unknown,no
6163,42,admin.,243,yes,no,unknown,may,5,-1,unknown,no
6086,48,technician,568,yes,no,cellular,sep,2,386,success,yes
804,40,self-employed,0,no,no,unknown,jun,1,-1,unknown,no
4083,46,management,273,yes,no,cellular,may,6,53,success,yes
3570,31,management,6138,no,no,cellular,oct,2,119,failure,yes
6601,39,services,25,yes,yes,cellular,may,1,351,failure,yes
100,39,unemployed,-114,yes,no,cellular,feb,1,-1,unknown,yes
2894,32,blue-collar,180,yes,no,cellular,may,1,-1,unknown,no
6218,58,retired,565,no,no,telephone,jul,1,-1,unknown,yes
966,49,management,322,no,no,cellular,aug,4,-1,unknown,no
5040,36,management,7606,yes,no,unknown,may,1,-1,unknown,yes
719,36,technician,301,yes,yes,cellular,jul,1,-1,unknown,no
5575,38,housemaid,70,no,no,cellular,jun,1,-1,unknown,yes
455,38,blue-collar,2467,no,no,cellular,jun,1,-1,unknown,yes
7657,48,admin.,3756,no,no,cellular,aug,10,-1,unknown,no
3772,40,management,290,yes,no,unknown,may,1,-1,unknown,no
3163,26,admin.,1099,no,no,cellular,jan,2,225,other,no
5995,48,technician,178,yes,no,unknown,jun,4,-1,unknown,no
6574,34,management,1006,yes,no,cellular,nov,3,195,other,yes
7659,27,student,39,no,no,cellular,may,1,258,other,yes
5264,37,blue-collar,1796,yes,yes,cellular,apr,2,-1,unknown,no
3312,57,management,0,no,no,cellular,mar,1,-1,unknown,no
7718,33,admin.,69,no,yes,cellular,may,2,-1,unknown,no
880,31,management,-547,yes,yes,cellular,jul,10,-1,unknown,no
7297,39,housemaid,34,yes,no,cellular,jul,3,-1,unknown,no
6473,32,management,4291,no,no,cellular,aug,9,-1,unknown,yes
6267,49,technician,-888,no,yes,cellular,jul,1,-1,unknown,no
2540,65,unemployed,3195,no,no,telephone,mar,1,-1,unknown,yes
6535,32,self-employed,3695,yes,no,cellular,may,1,353,other,no
6853,38,technician,1919,no,no,cellular,aug,1,-1,unknown,yes
5281,40,management,0,no,no,cellular,jul,5,-1,unknown,no
2869,59,housemaid,454,no,no,cellular,aug,1,-1,unknown,no
2941,34,admin.,142,yes,no,cellular,may,1,-1,unknown,yes
7619,33,technician,0,no,no,cellular,apr,2,-1,unknown,yes
6639,33,technician,1699,no,no,cellular,nov,2,94,success,yes
2069,46,management,-337,no,yes,cellular,aug,2,-1,unknown,no
2183,29,blue-collar,2806,no,no,cellular,oct,1,93,other,no
5811,35,unemployed,295,no,no,unknown,mar,1,-1,unknown,yes
1167,25,blue-collar,1857,yes,no,cellular,oct,1,91,success,yes
6090,58,services,688,no,no,cellular,aug,2,-1,unknown,no
3161,56,management,0,no,no,cellular,nov,2,-1,unknown,no
7123,35,technician,0,no,no,cellular,jul,2,-1,unknown,no
7252,26,management,3944,yes,no,cellular,may,2,-1,unknown,yes
3216,41,blue-collar,193,yes,no,unknown,may,1,-1,unknown,no
2062,61,housemaid,848,no,no,cellular,apr,1,187,other,no
5209,45,blue-collar,5461,yes,no,cellular,nov,2,-1,unknown,yes
3062,37,management,3737,no,no,cellular,jul,1,-1,unknown,yes
6838,32,services,0,no,yes,cellular,jul,2,-1,unknown,no
6859,51,technician,1533,no,no,unknown,jun,2,-1,unknown,no
4959,33,blue-collar,910,yes,no,cellular,apr,1,-1,unknown,no
5746,30,technician,-522,yes,yes,cellular,may,2,286,failure,yes
60,45,blue-collar,154,yes,no,unknown,may,1,-1,unknown,yes
6364,43,unemployed,1854,no,no,cellular,apr,1,-1,unknown,yes
4856,49,admin.,168,yes,yes,unknown,may,1,-1,unknown,yes
