,age,job,balance,housing,loan,contact,month,campaign,pdays,poutcome,deposit
403,36,services,1189,no,no,cellular,aug,1,-1,unknown,yes
4074,27,technician,0,no,no,cellular,feb,1,-1,unknown,no
997,41,blue-collar,2717,yes,yes,cellular,jul,2,-1,unknown,no
4212,37,technician,265,yes,yes,cellular,feb,1,366,failure,yes
2265,36,management,0,no,no,telephone,aug,9,-1,unknown,yes
4857,33,admin.,920,no,no,cellular,apr,1,-1,unknown,yes
5516,42,management,461,yes,no,unknown,jun,1,-1,unknown,no
1481,27,management,2648,no,no,cellular,feb,1,-1,unknown,yes
217,45,blue-collar,594,yes,no,unknown,may,2,-1,unknown,yes
5551,38,technician,90,yes,yes,unknown,may,2,-1,unknown,no
1958,36,admin.,8785,yes,no,cellular,nov,2,-1,unknown,no
1499,32,management,141,yes,no,cellular,may,3,89,success,no
1254,40,management,0,no,no,cellular,jul,8,-1,unknown,no
3365,78,retired,3219,no,no,cellular,feb,1,-1,unknown,yes
2474,44,management,1090,no,no,cellular,oct,4,93,success,yes
3624,46,services,-522,yes,no,cellular,jul,2,-1,unknown,no
6575,49,technician,972,no,no,cellular,nov,3,175,failure,no
4035,30,blue-collar,971,yes,no,cellular,apr,1,317,other,no
7313,29,management,2955,no,no,cellular,apr,2,-1,unknown,yes
4092,41,housemaid,0,no,no,cellular,apr,1,-1,unknown,yes
3954,56,blue-collar,3498,no,no,cellular,apr,2,-1,unknown,yes
7395,38,management,-558,yes,no,cellular,jul,1,-1,unknown,no
6771,30,admin.,482,no,no,cellular,apr,1,-1,unknown,no
2117,28,technician,922,yes,no,cellular,apr,1,-1,unknown,no
4262,24,blue-collar,9883,no,no,cellular,jul,5,-1,unknown,yes
4435,52,services,1625,no,no,cellular,aug,2,-1,unknown,yes
6742,34,entrepreneur,714,yes,no,unknown,may,4,-1,unknown,no
6468,40,services,316,no,no,unknown,jun,5,-1,unknown,no
3020,36,technician,27,yes,no,cellular,feb,1,260,success,yes
5677,37,technician,0,yes,no,cellular,apr,3,-1,unknown,yes
7564,58,technician,589,yes,no,cellular,feb,3,183,success,yes
5294,29,blue-collar,-493,yes,no,cellular,may,2,334,failure,yes
10,23,student,1234,no,no,cellular,feb,1,91,success,yes
4061,35,technician,1473,yes,no,unknown,may,3,-1,unknown,no
550,32,blue-collar,6337,yes,no,cellular,nov,2,-1,unknown,no
6728,27,technician,667,no,no,cellular,jan,2,-1,unknown,yes
319,35,management,2717,no,no,cellular,aug,6,-1,unknown,yes
564,36,management,2646,no,no,cellular,oct,1,182,success,yes
866,35,management,671,yes,no,cellular,mar,1,-1,unknown,yes
4185,56,blue-collar,-1,no,no,cellular,jul,3,-1,unknown,no
7431,43,technician,136,no,no,cellular,aug,7,-1,unknown,yes
3628,39,management,3261,yes,no,unknown,jun,17,-1,unknown,no
1212,46,blue-collar,1291,yes,no,cellular,may,3,259,failure,no
6115,54,blue-collar,548,no,no,cellular,aug,7,-1,unknown,yes
874,39,student,2103,no,no,cellular,feb,1,-1,unknown,yes
3085,65,retired,744,no,no,cellular,jul,1,-1,unknown,no
4007,43,management,3518,no,no,cellular,dec,2,196,success,yes
7695,48,management,1106,no,yes,cellular,jul,1,-1,unknown,no
5771,40,blue-collar,1758,yes,no,unknown,may,3,-1,unknown,yes
2215,43,admin.,664,yes,no,cellular,apr,1,-1,unknown,no
4601,46,technician,4176,yes,no,unknown,jun,6,-1,unknown,no
1362,38,blue-collar,0,no,no,unknown,jun,5,-1,unknown,no
4824,31,management,1514,no,no,cellular,aug,2,-1,unknown,no
1068,25,blue-collar,2007,no,no,cellular,jan,2,-1,unknown,yes
4040,36,admin.,810,yes,no,unknown,jun,1,-1,unknown,no
5883,32,management,2551,yes,no,cellular,jul,3,-1,unknown,yes
2866,31,blue-collar,1406,yes,yes,cellular,apr,2,-1,unknown,yes
2064,35,admin.,725,yes,no,cellular,nov,7,133,failure,no
6176,58,management,0,no,no,cellular,sep,2,-1,unknown,yes
3525,18,student,608,no,no,cellular,aug,1,-1,unknown,yes
129,33,admin.,867,yes,no,cellular,apr,1,-1,unknown,no
2736,32,technician,720,no,no,cellular,aug,4,-1,unknown,no
4130,32,admin.,212,no,no,cellular,jul,5,-1,unknown,yes
499,37,unemployed,48,no,no,cellular,jul,10,-1,unknown,no
5100,31,blue-collar,1660,yes,no,cellular,apr,1,-1,unknown,no
3657,38,services,322,yes,no,unknown,may,1,-1,unknown,no
7269,33,management,2240,no,no,cellular,mar,2,278,success,yes
7282,26,management,2613,no,no,cellular,jun,1,-1,unknown,yes
3946,29,management,54,yes,yes,unknown,may,3,-1,unknown,no
3931,47,blue-collar,643,yes,no,unknown,jun,6,-1,unknown,no
4713,29,technician,2326,no,no,cellular,mar,1,-1,unknown,yes
202,36,technician,341,no,no,cellular,feb,2,183,success,yes
6651,47,admin.,66,no,no,cellular,aug,1,-1,unknown,yes
835,52,services,911,no,no,unknown,jun,2,-1,unknown,no
2681,59,retired,3444,no,no,cellular,feb,2,-1,unknown,yes
2847,42,admin.,329,no,no,cellular,aug,3,-1,unknown,no
3259,32,management,312,no,no,cellular,may,2,98,success,yes
6185,44,technician,982,yes,no,unknown,may,3,-1,unknown,yes
2867,60,retired,8121,yes,yes,cellular,aug,7,-1,unknown,no
4982,51,technician,337,yes,no,cellular,aug,4,-1,unknown,no
8,35,management,805,no,no,cellular,sep,1,-1,unknown,no
5526,49,services,463,yes,no,telephone,jul,2,-1,unknown,no
7367,44,management,1850,yes,no,cellular,may,1,-1,unknown,no
430,64,retired,4833,no,no,cellular,oct,1,181,failure,yes
3471,72,retired,0,no,no,cellular,oct,3,-1,unknown,yes
5676,45,blue-collar,521,yes,no,unknown,jun,3,-1,unknown,no
5311,47,management,86,no,no,cellular,aug,1,97,success,yes
6624,35,admin.,3854,yes,no,cellular,may,1,-1,unknown,no
5955,29,self-employed,425,yes,no,unknown,jun,15,-1,unknown,yes
2977,37,entrepreneur,7944,no,no,cellular,nov,1,-1,unknown,no
6493,38,technician,940,no,no,cellular,aug,7,-1,unknown,no
2293,21,student,137,yes,no,unknown,may,3,-1,unknown,no
1149,40,management,0,yes,no,cellular,feb,1,-1,unknown,no
3977,43,admin.,877,yes,no,cellular,feb,1,-1,unknown,no
3303,33,technician,258,no,no,cellular,mar,4,-1,unknown,yes
5011,67,retired,443,no,no,cellular,aug,1,-1,unknown,yes
2594,58,management,3864,yes,no,cellular,jul,4,-1,unknown,yes
695,31,admin.,690,no,no,cellular,may,4,87,failure,no
7808,62,housemaid,2,no,no,cellular,nov,1,-1,unknown,yes
2172,25,blue-collar,389,no,no,cellular,jun,1,-1,unknown,yes
7264,51,management,346,no,no,cellular,aug,1,180,success,yes
4902,29,blue-collar,339,yes,no,cellular,may,3,354,failure,no
7006,42,entrepreneur,335,yes,no,cellular,may,1,-1,unknown,yes
299,38,management,413,no,no,cellular,apr,1,179,failure,yes
65,31,services,-327,yes,no,unknown,may,1,-1,unknown,no
4388,39,technician,116,no,no,cellular,may,2,-1,unknown,yes
131,26,blue-collar,409,yes,no,cellular,jul,2,-1,unknown,yes
2018,34,management,1173,no,yes,cellular,jul,1,-1,unknown,no
804,40,self-employed,0,no,no,unknown,jun,1,-1,unknown,no
2565,39,blue-collar,2715,yes,no,unknown,jun,3,-1,unknown,no
6607,47,technician,4568,no,no,unknown,jun,1,-1,unknown,no
1816,42,blue-collar,213,yes,no,cellular,jul,3,-1,unknown,yes
1618,46,blue-collar,874,no,no,cellular,aug,1,-1,unknown,yes
4309,47,blue-collar,4227,yes,no,cellular,may,1,-1,unknown,yes
903,26,services,-379,yes,yes,cellular,jul,7,-1,unknown,yes
6596,29,blue-collar,482,no,yes,cellular,jul,3,-1,unknown,yes
7275,55,technician,276,yes,no,unknown,may,1,-1,unknown,no
991,61,retired,523,no,no,cellular,aug,3,183,success,yes
7061,28,unemployed,236,no,no,cellular,feb,3,-1,unknown,no
811,34,management,8,no,no,cellular,aug,4,-1,unknown,no
6544,25,admin.,507,yes,no,cellular,may,1,367,failure,yes
2348,31,management,825,yes,no,unknown,may,2,-1,unknown,yes
5702,58,self-employed,1382,no,no,unknown,jun,1,-1,unknown,yes
1393,40,admin.,419,yes,yes,cellular,may,1,369,failure,no
4668,29,management,0,yes,no,unknown,may,12,-1,unknown,yes
396,27,blue-collar,23,no,no,cellular,feb,2,-1,unknown,no
4456,42,self-employed,3717,no,no,unknown,jun,1,-1,unknown,no
3721,27,technician,58,yes,no,unknown,may,1,-1,unknown,no
7617,50,entrepreneur,2731,no,no,cellular,aug,2,-1,unknown,no
742,26,management,155,yes,no,cellular,may,4,43,other,no
1465,47,admin.,0,no,no,cellular,jan,1,-1,unknown,no
4005,35,unemployed,2228,no,no,unknown,jun,2,-1,unknown,no
5509,56,services,444,yes,no,unknown,jun,1,-1,unknown,no
4952,43,blue-collar,1202,no,no,unknown,may,1,-1,unknown,no
1365,52,admin.,-462,yes,no,cellular,feb,5,-1,unknown,no
844,56,retired,0,no,no,cellular,jan,2,-1,unknown,no
2208,23,technician,356,yes,no,cellular,may,2,356,failure,no
6304,57,entrepreneur,958,no,no,unknown,jun,2,-1,unknown,no
3197,27,services,94,yes,no,unknown,may,2,-1,unknown,no
3313,36,services,0,yes,no,unknown,jun,1,-1,unknown,yes
4625,44,management,792,no,no,cellular,aug,7,-1,unknown,yes
1485,49,blue-collar,298,yes,no,cellular,apr,2,86,failure,no
5537,38,management,2656,no,no,cellular,jul,2,-1,unknown,no
7641,57,management,3431,yes,no,cellular,nov,2,189,failure,no
2190,41,blue-collar,1020,yes,no,unknown,may,1,-1,unknown,no
947,43,blue-collar,0,no,no,unknown,may,3,-1,unknown,no
1608,30,management,46,no,no,cellular,aug,3,-1,unknown,no
328,37,blue-collar,13849,yes,no,unknown,may,5,-1,unknown,no
551,31,admin.,4041,no,no,cellular,apr,2,-1,unknown,yes
1262,34,management,3047,no,no,cellular,apr,1,160,other,yes
3079,44,admin.,985,yes,yes,cellular,may,7,325,failure,no
6057,60,technician,11262,no,no,cellular,aug,1,-1,unknown,yes
6161,32,self-employed,386,yes,no,cellular,nov,1,-1,unknown,yes
4918,50,retired,8648,no,no,cellular,may,3,176,failure,yes
3802,59,unemployed,7724,no,no,cellular,nov,3,-1,unknown,yes
4295,29,admin.,41,yes,no,cellular,aug,2,-1,unknown,yes
1010,34,management,369,no,no,cellular,aug,3,342,failure,yes
865,47,management,0,no,no,cellular,oct,1,-1,unknown,yes
4466,38,management,1722,yes,no,cellular,jul,1,-1,unknown,yes
4677,55,management,1433,no,no,unknown,jun,3,-1,unknown,no
3361,35,management,2957,yes,yes,cellular,aug,3,-1,unknown,yes
559,28,blue-collar,4099,no,no,cellular,apr,4,-1,unknown,yes
7655,54,blue-collar,215,yes,no,unknown,jun,5,-1,unknown,no
3986,41,self-employed,20,no,no,unknown,jun,1,-1,unknown,no
4324,44,technician,11016,no,no,unknown,jun,3,-1,unknown,no
5388,31,technician,2388,no,no,cellular,aug,1,-1,unknown,no
5415,31,admin.,4198,no,no,cellular,nov,1,-1,unknown,yes
2828,43,admin.,59,yes,no,cellular,jul,3,-1,unknown,no
5596,29,management,307,yes,no,cellular,jun,1,-1,unknown,yes
6766,35,blue-collar,602,yes,no,cellular,may,6,-1,unknown,no
5071,47,unknown,194,no,no,cellular,aug,1,-1,unknown,no
4356,73,management,1609,no,no,cellular,jul,2,-1,unknown,yes
597,48,unemployed,926,no,no,cellular,feb,4,185,success,yes
34,42,management,742,yes,no,unknown,may,3,-1,unknown,no
3772,40,management,290,yes,no,unknown,may,1,-1,unknown,no
7606,34,admin.,1504,yes,no,unknown,may,3,-1,unknown,no
6042,27,technician,393,no,no,cellular,apr,2,-1,unknown,yes
7523,52,services,2081,yes,no,unknown,may,1,-1,unknown,no
5673,40,admin.,341,no,no,cellular,jul,5,-1,unknown,yes
4312,54,technician,2133,no,no,cellular,nov,1,-1,unknown,no
3229,36,management,436,no,no,cellular,apr,1,595,failure,yes
5238,47,management,866,no,no,unknown,jun,7,-1,unknown,no
2290,43,management,5172,yes,no,unknown,may,3,-1,unknown,no
4368,60,management,0,no,no,cellular,aug,3,-1,unknown,yes
4674,60,admin.,106,no,no,cellular,aug,3,91,success,yes
6354,51,management,1277,no,no,cellular,feb,5,294,failure,no
4856,49,admin.,168,yes,yes,unknown,may,1,-1,unknown,yes
2065,34,technician,260,yes,no,cellular,apr,2,238,failure,no
5556,30,technician,655,no,no,cellular,oct,2,-1,unknown,yes
880,31,management,-547,yes,yes,cellular,jul,10,-1,unknown,no
2129,41,admin.,90,yes,no,cellular,may,2,347,failure,no
7531,29,services,146,yes,no,unknown,may,2,-1,unknown,no
3923,50,self-employed,10052,no,no,cellular,aug,2,-1,unknown,yes
4814,32,technician,616,yes,no,cellular,aug,7,-1,unknown,no
1603,30,management,4328,no,no,cellular,apr,3,189,other,yes
771,40,admin.,877,yes,no,cellular,nov,3,177,failure,no
2203,25,entrepreneur,347,no,no,cellular,aug,1,-1,unknown,yes
6074,55,management,179,no,no,unknown,jun,1,-1,unknown,no
3211,50,self-employed,1138,no,no,cellular,aug,10,-1,unknown,no
3047,53,technician,6,yes,no,unknown,may,1,-1,unknown,no
281,32,blue-collar,3166,yes,no,cellular,nov,3,-1,unknown,no
782,54,blue-collar,-636,yes,no,unknown,may,3,-1,unknown,no
1748,33,admin.,315,yes,yes,cellular,may,3,-1,unknown,yes
3798,28,technician,1363,no,no,cellular,feb,1,-1,unknown,yes
3193,56,admin.,2087,yes,no,unknown,may,1,-1,unknown,no
3539,48,technician,-154,no,no,unknown,jun,3,-1,unknown,no
5861,44,blue-collar,-101,yes,no,cellular,may,1,366,failure,yes
4940,42,technician,13410,no,yes,cellular,aug,2,-1,unknown,no
2494,50,blue-collar,280,yes,no,unknown,jun,23,-1,unknown,no
5069,26,blue-collar,-46,yes,no,unknown,jun,7,-1,unknown,yes
798,35,management,3544,yes,no,cellular,jun,1,-1,unknown,yes
7295,60,management,1034,yes,no,cellular,aug,3,-1,unknown,yes
1559,30,management,850,no,no,cellular,aug,2,-1,unknown,yes
7271,33,management,62,yes,no,cellular,may,3,-1,unknown,yes
1654,42,management,860,yes,no,unknown,may,3,-1,unknown,no
887,36,management,81,no,yes,cellular,jul,1,-1,unknown,yes
301,36,self-employed,1240,no,no,cellular,jul,3,-1,unknown,yes
482,31,technician,0,no,no,cellular,aug,6,-1,unknown,yes
440,57,blue-collar,3109,no,no,cellular,jun,2,-1,unknown,yes
6278,39,admin.,130,yes,yes,cellular,feb,2,-1,unknown,yes
1235,43,services,5571,no,no,unknown,jun,1,-1,unknown,no
2954,35,admin.,0,no,no,cellular,jul,11,-1,unknown,no
2328,35,management,644,yes,no,unknown,may,2,-1,unknown,no
1734,56,management,505,no,no,cellular,feb,2,199,other,no
6039,26,technician,855,yes,no,unknown,may,2,-1,unknown,no
1293,45,entrepreneur,3133,yes,yes,cellular,jul,1,-1,unknown,yes
5406,31,management,0,no,no,cellular,aug,1,-1,unknown,yes
5718,57,retired,9367,no,no,cellular,feb,1,90,success,yes
2248,49,technician,2585,no,no,unknown,jun,1,-1,unknown,no
917,43,housemaid,-177,yes,no,unknown,may,2,-1,unknown,no
4716,43,services,2145,no,no,cellular,aug,2,95,success,yes
4645,28,admin.,167,yes,yes,cellular,feb,2,-1,unknown,no
323,50,management,-470,yes,no,cellular,nov,2,160,failure,no
6969,39,management,141,yes,no,cellular,may,2,331,other,no
7569,60,blue-collar,5,no,no,cellular,oct,1,-1,unknown,yes
2198,24,technician,403,no,no,unknown,jun,1,-1,unknown,yes
1288,24,admin.,0,yes,no,cellular,apr,1,-1,unknown,no
715,44,unemployed,0,no,no,cellular,nov,4,-1,unknown,no
1242,55,retired,0,no,no,cellular,may,1,370,success,yes
955,30,services,129,yes,no,unknown,may,7,-1,unknown,yes
5621,26,blue-collar,396,yes,no,unknown,may,1,-1,unknown,no
2754,38,management,1199,no,no,cellular,aug,1,-1,unknown,yes
149,45,admin.,0,yes,no,cellular,nov,5,-1,unknown,no
6561,38,blue-collar,467,yes,no,unknown,may,1,-1,unknown,no
1346,41,management,3426,no,no,cellular,jun,2,297,failure,yes
5911,32,management,713,yes,no,cellular,aug,7,-1,unknown,no
654,43,management,62,yes,no,cellular,may,1,300,failure,no
1833,32,management,0,no,no,cellular,feb,4,-1,unknown,yes
1027,54,entrepreneur,84,no,no,cellular,jul,2,-1,unknown,no
6935,44,services,0,yes,no,unknown,may,1,-1,unknown,no
5145,28,blue-collar,75,no,no,unknown,jun,1,-1,unknown,no
4630,25,services,10,yes,no,cellular,may,1,294,failure,no
3806,45,blue-collar,2433,no,no,cellular,aug,2,-1,unknown,no
2200,44,management,226,yes,no,cellular,aug,3,270,failure,yes
6133,53,blue-collar,111,no,no,unknown,jun,3,-1,unknown,no
3725,41,entrepreneur,306,yes,no,unknown,jun,3,-1,unknown,no
7753,28,admin.,377,no,no,cellular,apr,1,-1,unknown,yes
5463,33,technician,3059,no,yes,cellular,aug,2,-1,unknown,yes
728,29,management,1808,no,no,cellular,jul,2,433,success,yes
5260,25,technician,4718,no,no,cellular,jul,1,-1,unknown,yes
0,55,admin.,1662,no,no,cellular,jun,2,-1,unknown,yes
1902,59,technician,2396,no,no,cellular,nov,1,-1,unknown,yes
3834,52,entrepreneur,-104,no,yes,cellular,jul,1,-1,unknown,no
1158,21,student,216,no,no,cellular,aug,1,-1,unknown,yes
4718,45,technician,377,yes,no,unknown,jun,3,-1,unknown,yes
368,65,retired,2416,no,no,cellular,feb,2,-1,unknown,yes
7184,41,management,326,yes,no,cellular,may,1,-1,unknown,yes
7715,51,admin.,726,yes,no,cellular,apr,8,-1,unknown,yes
7360,36,management,630,no,no,cellular,feb,1,-1,unknown,yes
1853,34,technician,652,yes,yes,cellular,jul,4,-1,unknown,no
6929,26,blue-collar,245,yes,no,unknown,may,2,-1,unknown,no
729,33,management,1534,yes,no,cellular,jul,2,-1,unknown,yes
7327,37,technician,375,no,no,unknown,jun,2,-1,unknown,no
4047,85,retired,7613,no,no,cellular,feb,3,-1,unknown,yes
1268,36,management,1373,yes,no,unknown,may,2,-1,unknown,no
1801,23,admin.,252,yes,no,cellular,may,1,-1,unknown,no
3546,33,technician,1699,no,no,cellular,aug,1,-1,unknown,yes
5810,39,management,738,yes,yes,cellular,jul,3,-1,unknown,no
7238,55,management,797,no,no,cellular,jul,2,-1,unknown,no
5827,39,management,120,no,no,unknown,jun,1,-1,unknown,no
258,33,blue-collar,141,yes,no,unknown,may,2,-1,unknown,no
910,33,technician,221,yes,no,cellular,may,1,355,failure,yes
4909,59,blue-collar,6212,yes,no,cellular,may,2,-1,unknown,no
1056,71,retired,2887,no,no,cellular,jun,1,-1,unknown,yes
7469,39,technician,3,no,no,cellular,may,1,-1,unknown,yes
3779,38,management,633,no,no,cellular,jul,3,-1,unknown,no
1890,39,management,45,no,no,cellular,aug,4,-1,unknown,no
6247,46,management,349,no,no,cellular,may,4,88,success,yes
4953,27,admin.,689,no,no,cellular,jan,1,307,failure,no
2358,50,entrepreneur,2410,no,no,cellular,nov,1,-1,unknown,no
6406,26,management,222,no,no,cellular,jun,1,63,success,yes
4382,29,blue-collar,79,yes,no,unknown,may,2,-1,unknown,no
2302,25,services,628,no,no,cellular,jul,1,-1,unknown,no
5402,53,management,3634,no,no,cellular,may,4,88,success,yes
3046,77,management,1780,yes,no,cellular,apr,2,182,success,yes
5124,33,admin.,920,no,no,cellular,aug,1,105,success,no
4933,57,blue-collar,195,no,yes,telephone,jul,4,-1,unknown,no
3161,56,management,0,no,no,cellular,nov,2,-1,unknown,no
2950,31,technician,268,no,no,unknown,may,2,-1,unknown,no
7048,59,admin.,-41,yes,yes,unknown,may,1,-1,unknown,no
78,58,services,1667,yes,yes,unknown,may,1,-1,unknown,no
6279,26,student,132,no,no,cellular,jun,1,-1,unknown,yes
3012,45,technician,5110,no,no,cellular,apr,2,-1,unknown,yes
2674,32,blue-collar,225,yes,no,cellular,apr,1,150,failure,yes
4599,52,blue-collar,1624,no,no,unknown,jun,3,-1,unknown,no
1173,33,management,3770,no,no,cellular,jan,2,-1,unknown,no
3174,41,management,223,yes,no,unknown,may,1,-1,unknown,no
105,56,entrepreneur,-124,yes,no,unknown,may,5,-1,unknown,no
2497,42,management,1243,no,no,cellular,aug,4,-1,unknown,yes
3435,30,management,4889,no,no,cellular,aug,2,-1,unknown,yes
4015,32,blue-collar,-94,yes,yes,cellular,may,1,-1,unknown,no
4573,35,housemaid,113,yes,no,cellular,jul,2,-1,unknown,yes
3963,38,blue-collar,3598,no,no,unknown,jun,1,-1,unknown,no
7594,31,admin.,-302,yes,yes,unknown,may,5,-1,unknown,no
223,38,technician,0,no,no,cellular,aug,2,-1,unknown,no
1558,39,technician,1355,yes,no,cellular,may,1,-1,unknown,yes
7701,32,management,1077,no,no,cellular,aug,1,717,failure,no
7450,59,retired,6888,no,no,telephone,nov,2,-1,unknown,yes
75,50,services,1716,yes,no,cellular,apr,1,-1,unknown,no
2911,66,retired,203,no,no,cellular,jan,1,195,success,yes
2341,29,student,67,no,no,cellular,feb,1,187,success,yes
5391,22,student,185,no,no,cellular,jul,1,-1,unknown,yes
5312,36,services,38,no,no,unknown,jun,4,-1,unknown,no
4027,33,admin.,7,yes,no,cellular,apr,1,148,failure,no
502,47,services,311,yes,yes,cellular,may,1,301,failure,no
2553,50,self-employed,5312,no,no,cellular,jul,3,-1,unknown,no
7650,35,blue-collar,40,yes,no,unknown,may,4,-1,unknown,yes
2739,30,admin.,4,no,no,unknown,jun,2,-1,unknown,no
7554,41,self-employed,1,no,no,cellular,aug,4,-1,unknown,no
2143,47,blue-collar,603,yes,yes,cellular,may,1,-1,unknown,yes
3372,34,technician,8029,yes,no,cellular,aug,4,-1,unknown,yes
5655,42,admin.,534,yes,no,unknown,may,2,-1,unknown,no
5510,46,technician,-824,yes,no,cellular,aug,3,-1,unknown,yes
7077,30,blue-collar,239,yes,no,unknown,may,1,-1,unknown,yes
6429,26,admin.,-45,yes,no,unknown,jun,2,-1,unknown,no
5635,38,management,715,yes,no,cellular,apr,1,132,failure,no
6123,56,blue-collar,1187,yes,no,cellular,feb,2,-1,unknown,no
1506,48,blue-collar,418,yes,no,unknown,may,3,-1,unknown,no
951,31,blue-collar,0,yes,no,unknown,may,1,-1,unknown,no
4153,48,entrepreneur,0,yes,yes,unknown,jun,1,-1,unknown,no
2787,31,management,22867,yes,no,unknown,may,2,-1,unknown,no
3497,59,retired,493,no,no,cellular,apr,1,-1,unknown,yes
2446,38,blue-collar,172,yes,no,cellular,apr,1,-1,unknown,yes
3987,32,management,41,no,no,cellular,aug,5,-1,unknown,yes
5164,43,management,1304,no,no,cellular,aug,2,-1,unknown,yes
1456,50,unemployed,588,no,no,cellular,jul,3,-1,unknown,no
4958,37,technician,197,no,no,cellular,may,1,87,success,yes
4760,42,management,525,no,no,cellular,aug,2,-1,unknown,no
5465,31,technician,271,yes,no,cellular,may,1,-1,unknown,no
4663,60,management,13546,no,no,cellular,apr,3,-1,unknown,yes
4987,38,admin.,100,yes,no,unknown,may,1,-1,unknown,yes
5019,39,admin.,2854,yes,no,unknown,jun,1,-1,unknown,no
4250,26,technician,11862,no,no,cellular,feb,1,-1,unknown,yes
427,43,admin.,733,yes,no,cellular,may,1,187,success,yes
3213,36,technician,98,no,no,cellular,jan,1,-1,unknown,yes
4972,36,management,393,yes,no,cellular,apr,2,-1,unknown,yes
6216,41,blue-collar,2157,yes,no,unknown,may,2,-1,unknown,no
3080,44,blue-collar,25,yes,no,cellular,may,3,-1,unknown,no
5462,29,technician,1856,yes,yes,cellular,may,1,-1,unknown,no
1509,57,management,657,yes,no,telephone,may,5,-1,unknown,no
7405,40,technician,431,no,no,cellular,jul,2,-1,unknown,yes
1297,30,management,726,yes,no,cellular,apr,1,342,failure,no
7654,32,technician,484,yes,no,cellular,feb,6,187,success,yes
5970,32,self-employed,67,no,no,cellular,aug,1,-1,unknown,no
1893,40,technician,360,yes,no,unknown,may,1,-1,unknown,no
4706,42,management,1272,yes,no,cellular,may,1,169,failure,no
1238,73,retired,5539,no,no,telephone,aug,1,-1,unknown,yes
598,31,technician,967,no,no,cellular,nov,3,-1,unknown,no
5220,52,management,48,no,no,unknown,jun,2,-1,unknown,no
477,58,management,50,yes,no,unknown,jun,4,-1,unknown,no
6112,23,student,1234,no,no,cellular,nov,1,-1,unknown,yes
2543,34,services,258,yes,no,unknown,jun,2,-1,unknown,no
3871,55,management,-207,no,no,cellular,feb,1,-1,unknown,no
421,24,admin.,1295,no,no,cellular,apr,1,-1,unknown,yes
7746,42,management,1146,yes,no,unknown,may,2,-1,unknown,no
7060,31,blue-collar,5345,yes,no,cellular,nov,1,-1,unknown,no
3036,46,management,-27,yes,no,cellular,may,1,-1,unknown,no
2720,28,admin.,136,no,no,cellular,jun,1,-1,unknown,yes
6376,74,retired,921,no,no,telephone,apr,2,-1,unknown,yes
2569,37,admin.,1314,yes,no,cellular,may,1,14,failure,no
1822,28,management,187,no,no,cellular,sep,1,93,success,yes
4469,59,technician,2,no,no,cellular,aug,2,-1,unknown,no
4867,44,technician,0,yes,no,unknown,may,3,-1,unknown,no
5300,31,admin.,2,yes,yes,cellular,may,4,-1,unknown,yes
7076,42,technician,214,no,no,cellular,apr,1,-1,unknown,yes
57,32,technician,2688,no,no,cellular,oct,1,57,failure,yes
4966,60,retired,6307,yes,no,unknown,jun,1,-1,unknown,no
3639,45,management,2671,no,no,cellular,aug,4,-1,unknown,yes
5125,39,admin.,150,no,no,cellular,jun,4,-1,unknown,yes
4592,31,services,205,yes,no,cellular,apr,1,-1,unknown,no
7438,33,technician,484,yes,no,cellular,aug,3,182,success,yes
5449,44,management,1954,no,no,cellular,jun,1,-1,unknown,yes
7452,45,blue-collar,10252,no,no,cellular,sep,1,141,success,yes
1145,46,management,1329,no,no,cellular,jul,2,-1,unknown,yes
4741,30,technician,2166,no,no,cellular,jan,2,-1,unknown,yes
6830,48,management,399,no,yes,cellular,aug,1,-1,unknown,no
5484,76,retired,1492,no,no,telephone,nov,1,-1,unknown,yes
6869,40,technician,277,yes,no,unknown,may,2,-1,unknown,no
1375,49,blue-collar,3,no,yes,cellular,jul,6,-1,unknown,yes
3413,27,services,1820,yes,no,cellular,jul,1,-1,unknown,yes
4711,46,housemaid,271,yes,no,cellular,jul,29,-1,unknown,yes
561,45,technician,0,no,no,cellular,aug,4,-1,unknown,yes
961,69,retired,324,no,no,cellular,aug,1,189,success,no
3387,35,services,0,yes,no,cellular,jul,3,-1,unknown,no
2567,24,technician,556,yes,no,cellular,feb,1,94,success,yes
1174,43,management,7702,no,no,cellular,may,1,95,success,yes
6616,31,services,658,no,no,cellular,may,1,-1,unknown,no
7472,44,technician,275,no,no,cellular,nov,1,-1,unknown,yes
5835,31,technician,279,yes,no,unknown,may,1,-1,unknown,no
5323,42,services,12223,yes,no,cellular,nov,1,-1,unknown,no
3321,35,management,141,no,yes,cellular,nov,1,-1,unknown,yes
3617,70,retired,2575,no,no,telephone,apr,2,-1,unknown,yes
1151,39,services,0,yes,no,unknown,may,2,-1,unknown,no
1716,37,technician,127,yes,no,cellular,aug,1,193,success,yes
2651,33,blue-collar,89,yes,no,cellular,jul,2,-1,unknown,yes
292,42,admin.,-249,yes,no,cellular,jul,3,-1,unknown,no
3474,55,blue-collar,11,no,no,unknown,jun,2,-1,unknown,no
3677,40,management,413,yes,no,unknown,may,1,-1,unknown,no
7631,47,admin.,1265,no,no,cellular,aug,2,-1,unknown,no
1078,31,admin.,-218,yes,no,unknown,jun,15,-1,unknown,no
3425,35,blue-collar,1016,yes,no,cellular,jul,2,-1,unknown,no
711,32,management,6542,yes,no,cellular,may,4,175,failure,yes
