,age,job,balance,housing,loan,contact,month,campaign,pdays,poutcome,deposit
1185,56,management,0,no,no,cellular,feb,1,-1,unknown,yes
2896,39,admin.,83,yes,no,cellular,jul,6,-1,unknown,no
4896,44,blue-collar,701,no,yes,unknown,jul,2,-1,unknown,no
6944,32,management,937,no,no,cellular,aug,1,94,failure,no
6982,57,blue-collar,2887,no,no,cellular,aug,10,-1,unknown,yes
1612,39,management,710,yes,no,cellular,jul,2,-1,unknown,no
1151,39,services,0,yes,no,unknown,may,2,-1,unknown,no
7531,29,services,146,yes,no,unknown,may,2,-1,unknown,no
764,32,management,597,no,yes,cellular,jul,1,-1,unknown,no
5906,59,retired,1521,yes,yes,unknown,may,2,-1,unknown,yes
3404,30,management,533,no,no,cellular,aug,2,99,success,yes
3109,37,technician,157,yes,no,unknown,may,2,-1,unknown,no
1081,23,admin.,314,no,yes,cellular,apr,4,-1,unknown,yes
2809,39,technician,681,yes,no,unknown,jun,1,-1,unknown,no
600,70,retired,0,no,no,cellular,oct,1,92,success,yes
5189,41,admin.,1967,yes,no,cellular,may,1,341,failure,no
3844,34,management,9,no,no,cellular,jul,2,-1,unknown,no
1214,49,technician,443,no,no,unknown,jun,11,-1,unknown,no
6163,42,admin.,243,yes,no,unknown,may,5,-1,unknown,no
863,35,management,2707,no,no,cellular,feb,1,-1,unknown,yes
7159,40,services,4157,yes,no,unknown,may,1,-1,unknown,no
2352,48,technician,256,yes,no,unknown,may,4,-1,unknown,no
4973,44,technician,678,no,no,cellular,feb,1,124,other,no
6006,32,management,2974,yes,no,cellular,apr,1,4,failure,yes
4108,38,management,4335,yes,no,cellular,nov,1,-1,unknown,no
5197,35,services,1279,yes,no,unknown,jun,5,-1,unknown,no
491,32,services,1168,yes,no,cellular,nov,1,-1,unknown,yes
3009,44,management,709,yes,no,cellular,nov,1,-1,unknown,no
5262,28,services,510,yes,yes,cellular,jul,2,-1,unknown,yes
752,25,student,469,no,no,cellular,feb,1,187,success,no
7091,33,management,224,no,no,cellular,jun,2,107,success,yes
1339,36,technician,4613,no,no,cellular,apr,1,134,failure,no
6494,38,admin.,1988,no,no,cellular,jun,1,67,success,yes
2731,33,management,55,no,no,cellular,apr,2,87,failure,yes
4880,58,management,3342,no,no,cellular,feb,5,-1,unknown,yes
6847,61,management,6016,no,no,cellular,feb,3,-1,unknown,yes
3999,59,retired,-47,yes,no,cellular,aug,4,-1,unknown,no
5555,45,management,80,no,yes,cellular,nov,1,-1,unknown,no
454,32,blue-collar,333,yes,no,cellular,may,2,-1,unknown,yes
7641,57,management,3431,yes,no,cellular,nov,2,189,failure,no
1670,32,services,109,yes,no,unknown,jun,13,-1,unknown,no
4758,31,blue-collar,1131,yes,yes,cellular,apr,1,148,failure,no
5876,37,management,5,no,no,cellular,aug,2,-1,unknown,no
3905,32,services,6983,no,no,cellular,aug,1,-1,unknown,yes
7787,37,services,775,no,no,cellular,aug,2,-1,unknown,yes
4458,26,admin.,714,yes,no,unknown,may,1,-1,unknown,no
7782,59,technician,116,no,no,cellular,aug,4,422,failure,yes
7808,62,housemaid,2,no,no,cellular,nov,1,-1,unknown,yes
1582,33,management,133,yes,no,unknown,may,4,-1,unknown,no
1352,39,blue-collar,138,no,no,unknown,jun,2,-1,unknown,no
2561,37,blue-collar,1590,no,no,unknown,jun,2,-1,unknown,no
5394,25,blue-collar,52,yes,no,unknown,jun,2,-1,unknown,yes
3150,29,services,1386,yes,no,unknown,may,1,-1,unknown,no
2495,43,admin.,6,no,no,unknown,may,1,-1,unknown,no
5339,36,management,1989,no,no,unknown,jun,2,-1,unknown,no
2521,31,blue-collar,68,yes,no,unknown,may,1,-1,unknown,no
1070,47,housemaid,61,no,no,cellular,jul,5,-1,unknown,no
2752,56,management,230,no,no,unknown,may,4,-1,unknown,no
5053,41,blue-collar,925,yes,no,telephone,may,1,-1,unknown,no
7362,35,blue-collar,1177,no,no,cellular,jun,4,-1,unknown,yes
3795,49,management,3237,yes,no,unknown,may,3,-1,unknown,no
1503,54,management,366,yes,no,unknown,may,1,-1,unknown,no
4214,42,blue-collar,443,yes,no,unknown,jun,5,-1,unknown,yes
7003,32,blue-collar,783,yes,no,unknown,may,3,-1,unknown,yes
3659,29,blue-collar,348,yes,no,unknown,may,2,-1,unknown,no
5730,38,blue-collar,0,yes,no,unknown,jun,1,-1,unknown,no
3455,47,admin.,3480,no,no,cellular,apr,1,-1,unknown,yes
5270,51,blue-collar,-637,yes,yes,cellular,nov,2,-1,unknown,no
4941,34,management,1494,yes,no,cellular,nov,1,182,other,yes
1748,33,admin.,315,yes,yes,cellular,may,3,-1,unknown,yes
2623,31,management,-201,yes,no,cellular,aug,4,-1,unknown,no
6709,60,retired,194,no,yes,cellular,jul,5,-1,unknown,no
867,48,technician,-938,yes,no,cellular,may,1,344,failure,no
1326,30,management,1028,no,no,cellular,feb,2,-1,unknown,yes
1806,34,admin.,63,yes,no,cellular,apr,1,-1,unknown,yes
4229,34,admin.,869,no,no,unknown,may,1,-1,unknown,yes
5081,25,technician,1231,yes,no,cellular,feb,5,-1,unknown,yes
4955,34,blue-collar,218,yes,yes,unknown,may,1,-1,unknown,no
4032,41,blue-collar,-190,no,yes,cellular,jul,3,-1,unknown,yes
210,54,management,300,yes,no,cellular,nov,2,-1,unknown,yes
1800,30,technician,2371,no,no,cellular,jun,1,384,other,yes
2742,29,management,7832,yes,no,unknown,may,2,-1,unknown,no
6247,46,management,349,no,no,cellular,may,4,88,success,yes
823,36,management,479,no,no,cellular,feb,2,-1,unknown,yes
1534,48,housemaid,46,no,no,cellular,aug,2,180,failure,yes
5332,34,management,158,no,no,cellular,sep,2,132,failure,yes
1005,40,technician,1646,yes,no,cellular,feb,1,242,failure,yes
7508,33,management,1271,yes,no,cellular,apr,3,330,failure,yes
6678,51,management,1202,yes,no,cellular,nov,1,-1,unknown,no
2614,22,services,344,yes,no,cellular,may,1,-1,unknown,yes
7790,28,blue-collar,-193,no,no,cellular,jul,7,-1,unknown,no
569,32,student,14,no,no,cellular,aug,3,136,other,no
7525,46,management,244,yes,no,unknown,may,1,-1,unknown,no
986,35,blue-collar,120,yes,no,unknown,may,2,-1,unknown,no
5194,58,retired,1230,no,no,cellular,may,1,87,failure,yes
6131,32,management,62,yes,no,telephone,nov,1,-1,unknown,no
2051,59,management,0,yes,no,cellular,jul,8,-1,unknown,no
337,29,unemployed,70,no,no,cellular,may,1,-1,unknown,yes
3056,25,student,505,yes,no,cellular,may,1,-1,unknown,no
3316,56,admin.,602,no,no,cellular,jun,1,130,success,yes
1740,47,technician,1167,yes,no,cellular,aug,1,96,success,yes
2033,30,technician,317,yes,no,cellular,jul,5,-1,unknown,no
4315,41,technician,1646,yes,no,cellular,feb,1,184,success,yes
5400,55,blue-collar,410,no,yes,cellular,jul,2,-1,unknown,no
4664,36,admin.,29,no,no,cellular,aug,1,-1,unknown,yes
2424,42,entrepreneur,1002,no,no,unknown,jun,3,-1,unknown,no
4820,41,blue-collar,3622,no,no,unknown,jun,4,-1,unknown,yes
122,30,blue-collar,1131,yes,yes,cellular,nov,1,144,failure,no
1432,29,student,163,no,no,cellular,aug,1,-1,unknown,yes
6683,45,admin.,205,no,no,cellular,aug,1,92,success,yes
1878,40,blue-collar,2129,yes,no,cellular,apr,3,-1,unknown,no
827,29,management,265,no,no,cellular,aug,2,94,success,yes
1915,23,technician,4545,no,no,cellular,jun,1,-1,unknown,no
398,76,retired,163,no,no,telephone,oct,1,-1,unknown,no
4808,56,admin.,105,no,no,telephone,jul,2,-1,unknown,no
5486,39,technician,1104,no,no,cellular,aug,2,-1,unknown,yes
7016,37,technician,3665,no,no,cellular,aug,3,-1,unknown,yes
6490,30,admin.,46,yes,no,unknown,may,2,-1,unknown,no
2391,24,management,867,yes,no,unknown,jun,10,-1,unknown,yes
1251,37,self-employed,0,no,no,unknown,jun,1,-1,unknown,no
5769,37,blue-collar,3884,yes,no,cellular,apr,5,-1,unknown,no
3919,30,services,271,yes,no,unknown,may,1,-1,unknown,no
6813,26,blue-collar,246,yes,no,unknown,may,3,-1,unknown,yes
3925,42,services,466,no,no,cellular,jan,1,-1,unknown,no
7189,41,blue-collar,3851,no,no,cellular,nov,1,-1,unknown,no
2939,52,management,173,no,no,unknown,may,5,-1,unknown,no
7026,32,services,-344,no,yes,cellular,feb,1,-1,unknown,no
4038,26,management,800,yes,no,cellular,jan,2,-1,unknown,no
748,31,management,98,no,no,cellular,aug,2,-1,unknown,no
6789,44,management,1058,no,no,cellular,mar,3,-1,unknown,yes
124,35,management,304,yes,no,cellular,nov,2,-1,unknown,no
3256,30,management,134,yes,no,unknown,may,1,-1,unknown,no
5281,40,management,0,no,no,cellular,jul,5,-1,unknown,no
5406,31,management,0,no,no,cellular,aug,1,-1,unknown,yes
7522,19,student,329,no,no,cellular,oct,2,-1,unknown,yes
1193,40,technician,-357,yes,no,cellular,jul,4,-1,unknown,yes
6919,59,retired,0,no,no,cellular,jun,2,-1,unknown,yes
5544,46,services,437,yes,no,cellular,may,3,-1,unknown,yes
2651,33,blue-collar,89,yes,no,cellular,jul,2,-1,unknown,yes
6521,34,blue-collar,455,yes,no,unknown,jun,3,-1,unknown,no
7055,51,unemployed,-56,yes,no,cellular,nov,3,-1,unknown,no
3594,35,blue-collar,-461,no,no,unknown,may,1,-1,unknown,no
1745,58,retired,1425,no,no,cellular,apr,1,-1,unknown,yes
183,36,blue-collar,1023,yes,no,cellular,feb,2,-1,unknown,no
5010,40,blue-collar,570,yes,no,unknown,may,3,-1,unknown,no
749,57,blue-collar,3109,no,no,cellular,sep,2,105,success,yes
4025,32,services,38,yes,no,cellular,may,1,-1,unknown,yes
7732,37,management,5106,no,no,cellular,apr,1,-1,unknown,yes
1584,58,retired,13,no,no,cellular,aug,4,-1,unknown,no
4051,45,blue-collar,640,yes,no,cellular,may,1,-1,unknown,yes
5791,33,blue-collar,1390,yes,no,unknown,may,1,-1,unknown,no
912,56,retired,74,yes,no,unknown,may,2,-1,unknown,no
705,31,technician,703,yes,no,unknown,may,2,-1,unknown,yes
3559,59,self-employed,2013,no,no,cellular,feb,4,94,success,yes
3085,65,retired,744,no,no,cellular,jul,1,-1,unknown,no
3807,38,blue-collar,714,yes,no,unknown,may,3,-1,unknown,no
5540,32,technician,388,no,no,cellular,apr,3,-1,unknown,yes
6806,43,admin.,71,no,no,unknown,may,5,-1,unknown,no
2344,44,management,0,no,no,unknown,may,1,-1,unknown,no
5704,50,management,72,no,no,cellular,aug,13,-1,unknown,no
1119,47,blue-collar,4157,no,no,unknown,jun,3,-1,unknown,no
1714,32,management,169,no,no,telephone,aug,2,-1,unknown,yes
5563,32,admin.,184,yes,no,unknown,may,4,-1,unknown,no
2887,31,blue-collar,-190,yes,yes,cellular,may,3,-1,unknown,no
2433,32,services,182,yes,no,cellular,may,1,-1,unknown,no
7051,32,services,376,yes,no,unknown,may,2,-1,unknown,no
2530,38,blue-collar,132,yes,no,cellular,may,2,-1,unknown,no
3862,44,technician,7138,no,no,cellular,aug,2,-1,unknown,yes
786,29,blue-collar,455,no,no,cellular,oct,4,148,success,yes
6076,30,admin.,39,yes,no,cellular,jul,3,-1,unknown,no
3128,28,student,0,no,no,cellular,feb,20,-1,unknown,yes
4751,32,blue-collar,1267,yes,no,cellular,may,2,-1,unknown,no
1919,39,blue-collar,34,yes,no,unknown,may,1,-1,unknown,no
952,30,technician,635,no,no,cellular,aug,8,-1,unknown,yes
3093,59,blue-collar,320,yes,no,unknown,may,1,-1,unknown,yes
6130,47,blue-collar,550,yes,no,unknown,may,1,-1,unknown,no
4412,32,blue-collar,760,yes,no,cellular,apr,1,148,other,no
1870,25,admin.,122,yes,no,cellular,may,2,-1,unknown,yes
4959,33,blue-collar,910,yes,no,cellular,apr,1,-1,unknown,no
5444,52,blue-collar,408,no,no,cellular,jan,2,-1,unknown,no
7461,42,technician,-411,yes,no,cellular,jul,3,-1,unknown,no
308,58,technician,786,yes,no,unknown,may,3,-1,unknown,no
4127,36,technician,0,no,no,unknown,jul,1,-1,unknown,yes
1223,62,retired,0,no,no,cellular,nov,2,-1,unknown,yes
5349,61,management,967,no,no,cellular,aug,1,-1,unknown,no
1713,40,blue-collar,1515,yes,no,cellular,aug,1,-1,unknown,yes
2584,37,management,1276,no,no,cellular,aug,2,-1,unknown,yes
1065,80,retired,1861,no,no,telephone,apr,2,-1,unknown,no
3327,35,technician,0,yes,no,cellular,nov,4,-1,unknown,yes
597,48,unemployed,926,no,no,cellular,feb,4,185,success,yes
2170,25,admin.,1871,no,no,cellular,jun,1,-1,unknown,yes
516,51,admin.,176,no,no,cellular,jan,1,183,failure,no
4041,34,entrepreneur,0,yes,no,cellular,may,1,183,failure,yes
6479,34,technician,1,no,no,cellular,aug,2,-1,unknown,yes
4138,41,blue-collar,732,yes,no,unknown,may,1,-1,unknown,no
4370,38,management,3436,no,no,cellular,nov,4,-1,unknown,yes
3630,35,admin.,557,yes,no,cellular,jun,4,-1,unknown,no
7084,41,blue-collar,1384,yes,no,unknown,may,4,-1,unknown,yes
6590,28,technician,0,yes,no,cellular,may,1,40,failure,yes
6611,32,technician,562,yes,no,unknown,may,3,-1,unknown,yes
321,76,retired,3049,no,no,cellular,mar,3,-1,unknown,yes
2604,56,services,654,no,no,cellular,sep,1,-1,unknown,yes
4922,80,retired,155,no,no,telephone,dec,2,-1,unknown,yes
3149,41,management,141,yes,yes,unknown,may,3,-1,unknown,no
7447,41,technician,862,no,no,cellular,nov,2,-1,unknown,no
4843,46,blue-collar,229,yes,no,cellular,apr,1,-1,unknown,no
5502,46,blue-collar,842,yes,no,telephone,may,1,-1,unknown,yes
2992,63,technician,896,yes,no,cellular,aug,2,-1,unknown,yes
1508,33,blue-collar,700,no,no,cellular,apr,1,80,success,yes
5465,31,technician,271,yes,no,cellular,may,1,-1,unknown,no
2889,57,retired,0,yes,no,cellular,may,1,363,failure,no
5280,29,management,502,no,no,cellular,apr,2,199,other,no
1306,58,admin.,826,no,no,unknown,jun,1,-1,unknown,yes
5313,47,admin.,290,yes,no,cellular,jul,2,-1,unknown,yes
4523,50,services,77,no,no,cellular,may,2,-1,unknown,no
1861,31,management,2603,yes,no,cellular,feb,4,-1,unknown,yes
4700,32,admin.,56,yes,no,cellular,feb,1,258,other,no
3352,32,management,927,no,no,cellular,oct,1,-1,unknown,no
1186,34,blue-collar,186,no,no,cellular,feb,1,-1,unknown,no
1090,36,management,255,no,no,cellular,may,2,92,other,yes
3668,39,technician,1,yes,no,unknown,may,2,-1,unknown,no
6418,44,blue-collar,1529,yes,no,cellular,apr,1,-1,unknown,yes
4836,42,technician,1812,yes,no,cellular,jul,2,-1,unknown,no
2421,30,admin.,590,no,no,cellular,aug,3,-1,unknown,no
7737,29,management,265,no,no,cellular,may,1,-1,unknown,yes
2785,53,self-employed,290,no,yes,cellular,jul,3,-1,unknown,no
2479,39,admin.,607,yes,no,cellular,may,2,364,failure,yes
6314,57,retired,207,yes,no,unknown,may,1,-1,unknown,no
414,28,unemployed,236,no,no,cellular,may,1,87,failure,yes
3674,25,admin.,120,yes,no,unknown,jun,1,-1,unknown,no
3250,33,technician,264,no,no,cellular,aug,4,-1,unknown,no
5624,34,admin.,140,yes,no,cellular,may,2,365,failure,no
919,45,technician,44,yes,no,unknown,may,4,-1,unknown,no
728,29,management,1808,no,no,cellular,jul,2,433,success,yes
257,59,admin.,1525,no,no,telephone,jul,2,-1,unknown,no
817,26,admin.,2469,no,no,cellular,jul,8,-1,unknown,no
674,49,entrepreneur,687,no,no,cellular,aug,6,-1,unknown,no
4736,31,admin.,89,no,no,unknown,may,3,-1,unknown,no
3394,46,management,2817,no,no,cellular,sep,1,-1,unknown,yes
4640,26,admin.,712,yes,no,unknown,may,1,-1,unknown,no
5625,35,admin.,181,yes,no,cellular,may,4,301,failure,no
3201,57,blue-collar,6004,yes,no,cellular,aug,6,-1,unknown,no
1896,30,admin.,1310,no,no,telephone,oct,1,-1,unknown,no
2247,54,management,602,no,no,cellular,jul,2,-1,unknown,no
4167,38,entrepreneur,4,yes,no,cellular,jul,1,-1,unknown,no
5770,32,management,4,no,no,cellular,jan,1,-1,unknown,no
175,61,management,175,no,no,telephone,aug,2,-1,unknown,yes
7284,43,management,1379,yes,no,unknown,may,3,-1,unknown,no
751,35,blue-collar,2999,no,no,unknown,jun,6,-1,unknown,yes
7776,29,management,1026,no,no,cellular,feb,2,92,success,yes
1525,34,blue-collar,640,yes,no,cellular,apr,2,-1,unknown,yes
6218,58,retired,565,no,no,telephone,jul,1,-1,unknown,yes
7506,32,technician,392,yes,no,cellular,nov,2,-1,unknown,no
3805,41,housemaid,365,no,no,cellular,aug,5,-1,unknown,no
429,59,blue-collar,229,yes,yes,unknown,may,1,-1,unknown,no
4933,57,blue-collar,195,no,yes,telephone,jul,4,-1,unknown,no
3123,51,management,469,no,no,cellular,oct,1,182,success,yes
5106,49,entrepreneur,159,yes,no,unknown,may,3,-1,unknown,no
7054,44,admin.,262,yes,no,cellular,jul,1,-1,unknown,no
2987,52,management,0,no,no,unknown,jun,3,-1,unknown,no
7684,32,management,3696,no,no,unknown,may,3,-1,unknown,no
1583,58,management,5701,no,no,cellular,feb,1,-1,unknown,yes
2029,53,technician,480,no,no,unknown,jun,2,-1,unknown,yes
806,34,technician,806,no,no,cellular,jul,3,458,success,yes
6003,28,technician,313,no,no,cellular,feb,2,-1,unknown,yes
7491,51,unemployed,1162,yes,no,cellular,jul,1,-1,unknown,yes
5352,60,services,8837,yes,no,unknown,may,4,-1,unknown,no
795,49,technician,788,no,no,unknown,jun,7,-1,unknown,no
2553,50,self-employed,5312,no,no,cellular,jul,3,-1,unknown,no
7673,36,blue-collar,536,yes,no,cellular,apr,3,-1,unknown,yes
6461,24,student,1809,no,no,cellular,oct,1,95,success,yes
5900,53,unemployed,4,no,no,cellular,jul,3,-1,unknown,no
3599,29,admin.,-498,yes,no,cellular,feb,3,227,failure,no
97,36,management,93,no,no,cellular,jul,2,182,failure,yes
4601,46,technician,4176,yes,no,unknown,jun,6,-1,unknown,no
4129,73,retired,739,no,no,cellular,sep,1,-1,unknown,yes
7291,33,admin.,99,yes,yes,cellular,nov,2,-1,unknown,no
2516,53,admin.,459,no,no,cellular,apr,1,-1,unknown,yes
2638,50,blue-collar,15,yes,no,cellular,may,2,350,failure,no
219,27,admin.,0,yes,no,cellular,may,1,-1,unknown,yes
375,27,management,2071,no,no,cellular,jun,1,-1,unknown,yes
7594,31,admin.,-302,yes,yes,unknown,may,5,-1,unknown,no
3655,57,management,256,no,no,cellular,jun,2,91,success,yes
1975,60,retired,514,no,no,cellular,mar,1,124,other,yes
6934,26,blue-collar,535,no,no,cellular,aug,1,-1,unknown,yes
2376,40,blue-collar,1023,yes,no,cellular,may,5,336,other,no
7213,52,blue-collar,2276,no,no,unknown,jun,3,-1,unknown,no
4245,32,entrepreneur,7641,yes,yes,cellular,nov,10,-1,unknown,no
1052,42,housemaid,314,no,no,unknown,jun,2,-1,unknown,no
6900,36,management,332,yes,no,cellular,may,7,-1,unknown,no
726,43,admin.,35,no,no,telephone,nov,1,-1,unknown,no
6596,29,blue-collar,482,no,yes,cellular,jul,3,-1,unknown,yes
4545,45,admin.,205,no,no,cellular,feb,1,92,success,yes
5427,45,blue-collar,2388,no,no,cellular,aug,2,-1,unknown,no
1433,36,blue-collar,249,yes,no,cellular,may,5,-1,unknown,yes
4244,44,management,-1636,yes,yes,cellular,may,1,-1,unknown,no
7702,32,technician,901,yes,no,unknown,may,3,-1,unknown,no
3623,29,unemployed,67,no,no,cellular,jan,2,-1,unknown,no
2854,37,blue-collar,194,yes,no,unknown,may,7,-1,unknown,no
138,52,technician,0,no,yes,cellular,aug,1,-1,unknown,no
1735,48,management,2266,no,no,cellular,nov,1,-1,unknown,yes
7267,30,admin.,305,no,no,cellular,apr,1,85,success,yes
4266,40,self-employed,311,yes,no,unknown,may,2,-1,unknown,no
7140,25,student,8,no,no,cellular,apr,2,-1,unknown,yes
844,56,retired,0,no,no,cellular,jan,2,-1,unknown,no
2103,57,retired,318,no,no,cellular,aug,4,-1,unknown,no
5469,52,housemaid,256,no,no,cellular,aug,1,-1,unknown,no
1454,25,student,1003,no,no,cellular,aug,1,-1,unknown,yes
6861,45,student,1527,no,no,cellular,mar,1,-1,unknown,yes
1050,36,entrepreneur,546,no,no,cellular,feb,3,-1,unknown,no
6026,34,blue-collar,3986,yes,no,cellular,apr,2,-1,unknown,no
3580,31,management,927,no,no,cellular,aug,4,-1,unknown,no
1913,51,management,385,no,no,cellular,aug,2,-1,unknown,no
5606,35,services,0,no,no,cellular,jul,1,-1,unknown,yes
5750,50,management,201,yes,no,cellular,jul,1,-1,unknown,no
6602,45,management,160,no,no,cellular,apr,1,-1,unknown,yes
2290,43,management,5172,yes,no,unknown,may,3,-1,unknown,no
2549,46,technician,9299,no,no,cellular,jul,1,276,other,yes
3904,30,technician,-393,yes,yes,cellular,jul,1,-1,unknown,yes
5047,37,services,6089,yes,no,cellular,may,2,-1,unknown,yes
1661,36,management,3850,yes,no,cellular,aug,2,100,failure,yes
1752,44,blue-collar,0,yes,no,cellular,jul,2,-1,unknown,no
6834,26,technician,915,no,no,cellular,jun,1,-1,unknown,yes
4185,56,blue-collar,-1,no,no,cellular,jul,3,-1,unknown,no
67,51,services,7,yes,no,cellular,jul,30,-1,unknown,no
1531,34,admin.,151,yes,no,cellular,may,1,370,other,yes
3806,45,blue-collar,2433,no,no,cellular,aug,2,-1,unknown,no
6872,31,technician,1173,yes,no,cellular,jul,3,-1,unknown,yes
1902,59,technician,2396,no,no,cellular,nov,1,-1,unknown,yes
3031,33,technician,480,yes,no,cellular,jan,1,270,other,no
1291,36,technician,-393,no,no,telephone,aug,4,-1,unknown,no
343,47,blue-collar,2775,no,no,unknown,may,1,-1,unknown,no
6810,32,blue-collar,1918,yes,no,cellular,may,1,172,failure,no
4768,34,management,161,yes,no,cellular,jul,1,-1,unknown,no
1147,32,technician,102,yes,no,unknown,may,11,-1,unknown,no
7377,42,technician,248,no,no,cellular,aug,4,-1,unknown,no
3539,48,technician,-154,no,no,unknown,jun,3,-1,unknown,no
4712,52,blue-collar,297,yes,no,unknown,may,1,-1,unknown,no
1456,50,unemployed,588,no,no,cellular,jul,3,-1,unknown,no
6560,66,management,2149,yes,no,cellular,nov,6,103,other,no
6639,33,technician,1699,no,no,cellular,nov,2,94,success,yes
3262,44,blue-collar,103,yes,no,cellular,may,1,329,failure,no
3797,42,blue-collar,480,yes,no,unknown,jun,12,-1,unknown,no
4637,30,management,424,no,no,cellular,apr,4,-1,unknown,yes
2522,30,services,-143,yes,no,cellular,may,1,-1,unknown,no
7724,77,retired,4659,no,no,cellular,apr,1,-1,unknown,yes
2649,32,admin.,-273,yes,no,cellular,may,1,-1,unknown,no
3182,32,blue-collar,328,yes,no,unknown,may,1,-1,unknown,no
7500,25,services,0,yes,no,cellular,jul,9,-1,unknown,yes
2655,51,management,1573,no,no,cellular,aug,18,-1,unknown,no
4646,43,services,-236,yes,no,cellular,jul,7,-1,unknown,yes
2360,29,blue-collar,694,yes,yes,cellular,jul,4,-1,unknown,yes
5834,40,unemployed,1694,no,no,cellular,aug,6,-1,unknown,yes
6524,46,services,2948,no,no,cellular,nov,1,-1,unknown,yes
927,35,technician,300,yes,no,unknown,may,4,-1,unknown,no
3753,63,retired,0,no,no,cellular,may,1,181,success,yes
6184,72,retired,2850,no,no,cellular,oct,2,241,success,no
6282,54,unemployed,380,no,no,cellular,nov,2,-1,unknown,yes
3991,38,self-employed,746,no,no,unknown,jun,3,-1,unknown,no
4224,38,admin.,0,yes,no,cellular,jun,1,181,success,yes
5201,29,admin.,504,yes,no,cellular,may,1,-1,unknown,no
5373,29,technician,542,yes,no,unknown,may,3,-1,unknown,no
4614,39,admin.,14,yes,yes,unknown,may,9,-1,unknown,no
3967,52,blue-collar,7119,no,yes,telephone,nov,3,-1,unknown,yes
5869,46,management,11385,no,no,cellular,mar,3,-1,unknown,yes
1307,49,services,823,no,no,cellular,aug,4,-1,unknown,yes
1389,81,retired,949,no,no,cellular,sep,2,280,other,yes
2803,38,services,0,no,no,cellular,jul,3,-1,unknown,no
5818,39,blue-collar,0,no,no,cellular,jul,4,-1,unknown,yes
1949,31,entrepreneur,301,yes,no,cellular,feb,1,-1,unknown,no
5,41,admin.,-76,yes,no,cellular,apr,1,-1,unknown,no
3914,36,blue-collar,561,yes,no,unknown,jun,2,-1,unknown,no
7030,34,technician,-276,yes,no,unknown,may,3,-1,unknown,no
4518,28,student,153,no,no,cellular,jul,2,-1,unknown,yes
4136,61,management,3371,no,no,cellular,sep,2,-1,unknown,yes
1394,32,technician,6746,no,no,cellular,nov,1,-1,unknown,yes
284,53,management,0,yes,no,cellular,jul,3,-1,unknown,no
845,26,admin.,96,no,no,cellular,aug,1,70,failure,yes
2932,29,unemployed,2424,no,no,cellular,feb,1,-1,unknown,no
5170,59,unknown,3237,no,no,unknown,jun,3,-1,unknown,no
3973,34,management,355,no,no,cellular,aug,3,-1,unknown,no
1563,30,blue-collar,501,yes,yes,cellular,nov,1,177,failure,yes
699,26,entrepreneur,144,no,yes,cellular,jul,1,-1,unknown,no
4246,40,admin.,355,yes,no,cellular,apr,2,138,other,no
7757,33,technician,-479,no,no,cellular,aug,1,-1,unknown,no
7516,39,management,2939,no,no,cellular,jan,2,-1,unknown,yes
7038,33,management,1150,yes,no,telephone,may,2,-1,unknown,no
4801,75,retired,291,no,no,cellular,aug,1,182,success,yes
7191,28,blue-collar,674,yes,no,telephone,may,4,-1,unknown,no
7545,47,services,1764,no,yes,cellular,aug,6,-1,unknown,no
119,43,management,1336,yes,yes,cellular,may,2,309,failure,no
3291,60,retired,4243,no,no,cellular,oct,2,-1,unknown,yes
982,40,services,224,yes,no,cellular,apr,2,-1,unknown,yes
1083,41,entrepreneur,8491,yes,no,cellular,nov,1,-1,unknown,yes
6301,26,admin.,-930,yes,no,cellular,may,1,-1,unknown,yes
2267,59,retired,1887,no,no,cellular,aug,8,-1,unknown,no
3968,50,management,0,no,no,cellular,aug,3,130,other,no
6662,39,technician,4646,yes,no,cellular,nov,1,-1,unknown,yes
3410,40,technician,1871,yes,no,cellular,nov,1,-1,unknown,no
7028,58,retired,2714,no,no,cellular,may,1,287,failure,yes
92,55,management,0,no,no,cellular,aug,4,-1,unknown,yes
7142,44,blue-collar,88,yes,no,cellular,jul,1,-1,unknown,yes
6251,62,self-employed,6,yes,no,cellular,oct,1,183,success,yes
7079,57,services,0,no,no,cellular,aug,1,-1,unknown,yes
1371,60,retired,143,no,no,telephone,jan,1,-1,unknown,no
2120,33,technician,557,no,no,cellular,may,1,-1,unknown,yes
5656,52,blue-collar,1319,no,no,telephone,apr,2,-1,unknown,no
5592,46,unemployed,594,no,no,cellular,feb,2,-1,unknown,no
7085,31,self-employed,91,no,no,unknown,may,1,-1,unknown,no
181,53,blue-collar,25,no,no,cellular,aug,2,-1,unknown,yes
948,33,management,1778,no,no,cellular,may,1,103,success,no
5651,56,management,6798,yes,no,cellular,nov,1,-1,unknown,no
4435,52,services,1625,no,no,cellular,aug,2,-1,unknown,yes
7176,49,blue-collar,1032,yes,no,unknown,jun,5,-1,unknown,no
1906,30,admin.,370,yes,no,unknown,may,1,-1,unknown,no
1272,28,unemployed,-353,yes,no,unknown,may,3,-1,unknown,no
3351,73,retired,1388,no,no,telephone,jan,2,83,success,yes
509,33,management,968,no,yes,cellular,aug,10,-1,unknown,no
4440,30,entrepreneur,2551,yes,no,unknown,jun,2,-1,unknown,no
3521,54,management,-449,yes,no,cellular,may,1,-1,unknown,yes
3302,43,management,2640,no,no,cellular,nov,4,-1,unknown,yes
707,48,blue-collar,623,yes,no,cellular,feb,2,-1,unknown,yes
